"region","name","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta25","beta26","beta27","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","mu_gamma_H_4","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rel_p_D_delta","rel_p_H_delta","rel_p_ICU_delta","rho_pillar2_tests","seed_date_delta","start_date","ta_delta"
"east_of_england","beta16",1.51533450821609e-07,-7.64371409368659e-08,3.82840465207158e-09,8.03105491031739e-09,1.52868134849082e-08,-8.09057664035889e-09,2.36257965138812e-08,-1.19498085918608e-08,1.41769152492329e-07,-2.19972216840566e-07,8.69470645041543e-08,-6.11875546208477e-08,1.48986389087994e-07,-6.60923482358484e-08,7.18160766231193e-08,4.68752464102235e-08,3.15367554847442e-09,7.21343682352164e-08,3.62176511735431e-08,3.67719578061591e-08,-3.00562766711086e-08,1.27351225401992e-07,-3.37888821627892e-07,7.91404005562713e-10,2.28307587944696e-08,8.07854884052555e-09,2.65447507052555e-08,-1.81164842936654e-08,5.02854807968223e-08,-1.70908591795817e-08,-2.25797555927502e-06,1.21289617503052e-11,-6.04115698612908e-12,9.52851491138677e-08,6.41060663196451e-07,-1.07664318141049e-06,1.88621374048681e-08,5.16187272443024e-07,-2.53403538296205e-07,-5.53432981880031e-08,3.38136485819612e-07,-5.82873059072487e-07,8.67932819028586e-07,-2.98569320821183e-07,-7.59986119828395e-07,1.29560317203496e-07,-6.08490342766565e-08,1.5515078808122e-07,2.32761106646221e-09,1.44299876841683e-09,2.26943083735629e-06,1.70130596372062e-06,-6.69305150598837e-07,1.22748663376812e-06,-4.63179628342467e-09,2.65270598825904e-06,-6.95081980030692e-06,5.60448990539511e-08
"east_of_england","beta17",-6.18233226301613e-07,-4.31980033928964e-07,5.51621333466208e-08,1.06166798028874e-07,3.63016057278342e-08,1.78609062825465e-09,2.77243124598763e-08,2.80400148740465e-08,-8.2616448860823e-08,2.33601222480471e-07,-6.11875546208477e-08,1.46730955029494e-07,-2.17270982498992e-07,1.792702355778e-07,-1.07807541426019e-07,-1.73118061624775e-08,5.07362929484067e-08,-1.52809249607908e-07,1.01574428266393e-07,1.31210262075941e-08,3.23711571361868e-08,3.86191620013405e-08,-2.01817172616312e-08,1.43880296520769e-09,6.69517090821447e-08,-1.60851994753167e-08,2.74970546529559e-08,-1.82238228103093e-10,4.96389742007959e-08,1.29978287721547e-08,-8.13092434032403e-06,-7.99162952492427e-11,1.63271401386383e-11,-3.56294343896084e-07,-2.43716019363775e-06,2.09493058811612e-06,-1.09528965439932e-06,-1.12450650680687e-06,-3.44220781988845e-08,-4.57402662940436e-08,3.66393819896453e-06,-5.39793618118795e-07,-1.54385836692425e-06,5.1504811349791e-08,1.39167101572179e-06,-1.08844923092593e-06,-7.06047344304247e-08,3.5660624882053e-07,1.90202520874782e-09,1.94908076901711e-09,-2.27280257485046e-06,-2.59308621901665e-06,3.36099158547473e-07,4.72420846402125e-07,2.3366616764119e-09,2.74664189303649e-05,3.78349502497454e-05,3.66313751489839e-07
"east_of_england","beta18",1.59928990253828e-06,5.88623683118675e-08,-1.70099007045454e-07,5.5562720912214e-08,9.67314323010492e-09,1.00083806455815e-07,-4.2090739689807e-08,7.01616862104821e-08,6.65928799404954e-08,-2.25201533482298e-07,1.48986389087994e-07,-2.17270982498992e-07,1.1134802269907e-06,-8.11320880750484e-07,2.57783834232628e-07,4.40234850347948e-07,-1.1312222585759e-08,2.04135901515788e-07,1.47911242439462e-08,2.19646077674255e-07,4.82160562653402e-08,4.71815475248015e-07,-1.31308483706331e-06,-4.40764810775025e-08,8.58078763535334e-08,-5.66818449389911e-08,7.39560113256521e-08,-1.99571329720931e-08,3.77114345602471e-08,2.49688637294353e-08,-5.27240707424988e-08,9.14509921040919e-11,-2.43886034605837e-11,-7.60001949553555e-07,3.7350482995973e-07,-3.98567745357551e-06,2.24720084748593e-06,-2.25487681467867e-06,-1.16074372443921e-06,9.66974243424434e-08,-2.30647335232854e-06,-1.51210394094438e-06,-2.34623370979619e-06,-1.90405302506183e-07,-2.2949470602377e-07,8.65585741095667e-07,-1.28454579582052e-07,1.25703860013867e-06,1.59562813763276e-08,7.69130133136325e-09,8.17211714673876e-06,-2.55460902410753e-07,-2.05666488570173e-06,-1.68940308164694e-06,4.73589696319239e-09,-0.000277669538696143,2.59908574437253e-05,-1.52241348570856e-06
"east_of_england","beta19",-1.73319202385919e-06,-2.25688747286616e-07,1.51931424735155e-07,1.36389565640313e-08,-1.1397862191973e-09,3.82722635900705e-08,-3.19674094380555e-08,1.14116579606297e-07,-1.96936445149119e-07,3.63938273627837e-07,-6.60923482358484e-08,1.792702355778e-07,-8.11320880750484e-07,1.29095405776844e-06,1.83990082330601e-07,-8.02208950779865e-07,4.3380099024817e-07,-7.44098706867286e-07,2.933982195041e-07,-2.23969668493546e-07,-3.09784681437903e-08,-2.02715686880366e-07,1.90153492098619e-06,6.20748325568916e-08,2.98281508800014e-08,-5.14668712726911e-08,8.03025924482158e-08,-2.7751699313661e-08,7.92300851751646e-08,3.56972228830496e-08,-3.76515987550451e-06,-1.19018380203794e-10,1.96450000408418e-11,1.63076536052241e-06,-5.71403922287512e-06,-4.89441474915234e-06,-8.66161774586366e-07,1.05488459473992e-06,2.53177184241006e-06,-2.30493483389964e-07,7.6060259847631e-06,9.10801435820623e-08,-6.68491337665974e-07,-2.15323107731265e-07,8.68534873759285e-07,-1.5723609970076e-06,-2.81765926157754e-07,1.49074577110292e-06,7.20397853202255e-09,4.94956476210443e-09,-6.56502569664023e-06,-9.66490894827042e-07,-3.91779149050551e-06,7.26396014364209e-06,-8.49723703867741e-09,0.000491868764372205,8.71512320427243e-06,3.59690909437289e-06
"east_of_england","beta2",-1.31332205458394e-05,4.25667631122413e-06,-9.5043011847776e-08,-1.74573211411974e-06,-8.01738594965429e-07,1.00303810551289e-06,-6.11483928805245e-07,5.06261034169359e-07,-5.2571293139414e-07,-1.47454884999044e-07,7.18160766231193e-08,-1.07807541426019e-07,2.57783834232628e-07,1.83990082330601e-07,2.00872453225364e-05,-1.86023879080267e-07,1.0547982159094e-06,-1.36029457454063e-06,7.1082354030779e-07,-1.47800902869034e-07,7.13359418214454e-07,-1.03832946175088e-06,1.06770477434614e-05,-1.21897831319838e-06,4.13558583615779e-07,-5.88229990664406e-07,2.00421221133578e-07,-2.24930648773737e-07,-3.01425073778318e-08,6.51644227550934e-07,0.000165112217586758,-1.33941386566909e-10,-9.23500202538317e-12,-6.59093022959783e-06,-9.3309667872858e-06,-2.64062167044341e-05,6.03214048525871e-06,-1.01331234151354e-05,1.08553346435483e-06,5.52929055675755e-07,2.35089865225663e-06,-2.76929662865079e-06,-4.66664753041705e-06,6.45052891196158e-07,1.37739433681961e-05,1.97994661235503e-06,1.88450120786235e-07,-7.32891016192636e-06,-7.41075755751421e-09,4.30316244153861e-09,1.87349662259881e-07,2.58479929307714e-06,-3.11845622315831e-06,-1.95267965905734e-05,7.26993211959852e-08,-1.63185001190571e-05,0.000140367077835025,-3.45141936269402e-06
"east_of_england","beta20",1.05003911943494e-06,-8.75635717797701e-07,-3.39212208666653e-08,4.31424395591598e-08,2.22686496772916e-08,-8.36279228318196e-10,1.2532529057551e-07,-6.56194477106415e-08,2.16474116153564e-07,-2.52426935011116e-07,4.68752464102235e-08,-1.73118061624775e-08,4.40234850347948e-07,-8.02208950779865e-07,-1.86023879080267e-07,1.11090799469444e-06,-4.68930933456557e-07,1.09330873313796e-06,6.38238834985567e-08,3.52010280859868e-07,2.9815553786578e-07,5.06058462966472e-07,-5.15702136752501e-07,-2.13730077582669e-08,3.73356741418763e-08,6.78005887909022e-08,-3.08555318343969e-08,1.80127929078903e-08,-1.00582278028263e-08,3.9835951437311e-08,-6.04177432926976e-06,6.99528964897655e-12,-2.76675341433585e-12,-2.14811715155237e-06,1.08333765136905e-06,3.19743289107269e-06,7.46781095070775e-07,-1.3442816571044e-06,-1.42458773931477e-06,7.48546298713038e-08,-1.89237846418392e-06,-9.12802914428695e-07,-3.84507596390676e-06,1.3314667340654e-07,9.74175487063695e-08,4.47465310316964e-07,5.85149992095871e-08,-6.97771490780789e-07,1.70632733979268e-08,3.38292411722165e-09,7.23741735828618e-06,4.40461661219458e-06,-2.27851148411519e-06,-3.83302429891087e-06,2.97271886199798e-09,-0.000364429392644805,-1.21714291500374e-05,-5.79062018437261e-06
"east_of_england","beta21",-3.18151974586093e-06,4.23336000299941e-07,7.41085506211574e-08,8.37993467121092e-08,2.78308674954308e-07,-2.18376606925156e-07,6.46282171624582e-08,3.94641949743479e-08,-7.85159209947316e-08,2.25201617503395e-07,3.15367554847442e-09,5.07362929484067e-08,-1.1312222585759e-08,4.3380099024817e-07,1.0547982159094e-06,-4.68930933456557e-07,1.26859831251535e-06,-1.20449666233084e-06,5.93418526972018e-07,1.36445407494681e-07,3.4365077882725e-07,1.69318285957042e-07,1.19238782250984e-06,-1.49026804444547e-08,7.07459367339779e-08,-3.52873502135804e-08,7.84481103786313e-08,-2.71839104062548e-08,1.7342210320444e-07,-2.33891875239859e-07,-1.81236954422174e-06,-1.80320374801474e-10,4.76448679237161e-11,-1.49365805317276e-06,-3.6983040694268e-06,-3.60750588329395e-06,-1.30494482251868e-06,1.87458617387187e-06,7.36162349288604e-07,-1.73453419071835e-07,5.1180637099208e-06,-7.13681572594993e-07,-5.13870173932052e-06,-1.69857119336716e-07,2.36921533023894e-06,-1.58410088035445e-06,-1.60989123507469e-07,2.81135220611441e-06,1.44292247167355e-08,7.03990124224849e-09,-6.11947261980237e-06,7.40302990563795e-07,-4.18292445287544e-06,2.72908149632817e-06,-1.80552211420182e-08,-0.000112452401940447,0.000105099741743123,-3.45347549714412e-06
"east_of_england","beta22",4.87172491953233e-06,-2.78745767903588e-06,-6.41755223116378e-09,-1.05352392389341e-08,-3.94369346311741e-07,-3.10708211706207e-07,6.5375308580437e-07,-3.54123082286234e-07,5.54692377828265e-07,-8.34157359998117e-07,7.21343682352164e-08,-1.52809249607908e-07,2.04135901515788e-07,-7.44098706867286e-07,-1.36029457454063e-06,1.09330873313796e-06,-1.20449666233084e-06,6.20272534547945e-06,-3.24903421879656e-06,8.84536372493914e-07,2.06236470912455e-07,1.58630321572723e-06,-1.18018998512027e-06,1.42286473187598e-07,-1.15699835895698e-07,3.12568461091985e-08,-9.26970036954186e-08,3.63729573889283e-08,-7.68316014875173e-08,2.90023625629488e-07,1.33741887473511e-06,1.38193598556655e-10,-4.96020059916854e-11,1.39091421803561e-06,4.21537641837816e-06,3.54973019748297e-06,1.50168361831336e-06,8.20309184502478e-06,-4.41125860715866e-06,1.0306123417969e-07,-5.05174759455759e-06,1.13776242026156e-06,5.94889025812827e-06,5.43723631114655e-07,-5.04628076232767e-06,2.88318055089471e-06,-2.98052600849153e-08,1.15151442013476e-06,5.44554262431892e-09,3.39927967252543e-09,9.14986462477621e-06,1.40509697578984e-05,-3.43719769175162e-06,-6.17655877917374e-06,-5.60206240072546e-08,-0.00075144265280507,-6.29541687672443e-05,-1.25796158629621e-05
"east_of_england","beta23",-8.12732412500758e-06,-2.03506826606398e-07,-6.50561257727313e-08,2.36632412979156e-07,5.19919930731575e-07,-7.60225282508203e-08,-2.9734636016716e-07,2.61370331480967e-07,-4.10262825416564e-07,4.29270255666024e-07,3.62176511735431e-08,1.01574428266393e-07,1.47911242439462e-08,2.933982195041e-07,7.1082354030779e-07,6.38238834985567e-08,5.93418526972018e-07,-3.24903421879656e-06,7.04798497496323e-06,-1.95689257579267e-06,1.80254930854598e-06,-1.77523181617393e-06,6.23417353005074e-06,-2.88491678144423e-07,1.70715335160752e-07,-9.67343597428066e-08,2.33903090153193e-07,-1.72400687200272e-07,3.00473368799692e-07,-4.23472463837343e-07,3.92316368812708e-05,-1.02294152375476e-10,5.47339451900936e-11,-7.47406899437417e-06,6.55834264247455e-07,6.08310875928472e-06,-4.97414341103993e-06,-1.22092709842515e-06,-8.45389823936996e-08,1.17049842439759e-08,7.98470628458142e-07,-2.27305268805875e-06,-1.59465549816315e-05,-1.20915933713443e-06,3.79534633153908e-06,-7.38330705245706e-07,2.51472723736511e-07,-1.76854977250224e-06,2.58992496639848e-08,2.24491703208655e-08,1.16140880711521e-05,-3.70344792591893e-06,-4.07174436714518e-06,-2.82391689800417e-06,3.73923208808337e-08,-9.55459816248213e-05,0.000134971624436085,-2.41961482286179e-06
"east_of_england","beta24",2.79326561956371e-06,-3.01577370462976e-09,-2.28325911209706e-08,-5.43291426090006e-08,-1.01378356486454e-08,-7.71306103642706e-08,2.24694115692214e-07,-6.24497738402257e-08,1.44417054148909e-07,-8.33374044522227e-08,3.67719578061591e-08,1.31210262075941e-08,2.19646077674255e-07,-2.23969668493546e-07,-1.47800902869034e-07,3.52010280859868e-07,1.36445407494681e-07,8.84536372493914e-07,-1.95689257579267e-06,1.43618688764257e-06,-7.0926128307549e-07,1.40738435837851e-06,-2.09408516931164e-06,1.33642435495872e-07,4.63914040833026e-08,-1.28309941938544e-08,5.64785243882268e-08,3.33686537529121e-08,2.58399068482504e-09,8.58367453817866e-08,-3.57802809033243e-05,-5.45687973377164e-11,1.63573564308047e-12,1.20057315473962e-06,1.14460199004006e-06,-1.31363302224608e-06,5.3543883566104e-07,-1.33398833899413e-06,-1.65347588318975e-06,5.30812139099864e-08,2.84684955109079e-06,-6.78904890307905e-07,9.72311535568015e-07,3.34020732937994e-07,-1.46693802040564e-06,-1.04105126140883e-07,-7.48514382142129e-08,3.61875888915361e-06,3.75732106199656e-09,-2.83266033552741e-09,-2.1191740259329e-06,1.14299059328783e-06,1.19946435763153e-06,-3.57369922489811e-06,-7.2694629981465e-09,-0.00028764808757447,-6.32331062522244e-05,-4.70711080918755e-06
"east_of_england","beta25",-3.75947412421766e-06,-9.47456892753273e-07,-8.27690178208958e-09,9.51730134748741e-08,2.07926256131244e-07,-2.27767414717414e-07,9.36471651174836e-08,3.97215002418305e-08,-2.05486340910085e-07,1.77441402500944e-07,-3.00562766711086e-08,3.23711571361868e-08,4.82160562653402e-08,-3.09784681437903e-08,7.13359418214454e-07,2.9815553786578e-07,3.4365077882725e-07,2.06236470912455e-07,1.80254930854598e-06,-7.0926128307549e-07,1.52250739823779e-06,-9.99156107384055e-07,2.59598969204976e-06,-1.2077468911333e-07,1.6589976438521e-08,2.04155789410626e-09,4.24838695326818e-08,-7.68369303336729e-08,1.61014757963303e-07,-2.70751440566121e-07,2.82202531168562e-05,-7.92321514213413e-11,3.9245174759032e-11,-3.11929484511578e-06,-4.58178165728864e-06,-1.55491235193996e-07,-5.39430377980638e-07,1.57539788934206e-06,-1.74022722197323e-06,2.61629531937854e-09,-2.76431833902931e-07,-4.09552710032298e-07,-7.52585373166293e-06,-2.58740838834226e-07,3.28829610950926e-06,6.5952871993836e-07,-1.33035132342589e-07,-9.10465647471757e-07,2.64817651068159e-08,1.77625784098935e-08,3.07058681139176e-06,5.47464396853527e-07,-6.67475831476702e-06,-2.78102160941182e-06,-1.57763218664707e-08,-0.000384184517165623,0.000111123139615379,-6.80386688253953e-06
"east_of_england","beta26",5.77669630570972e-06,-1.2149823351953e-06,-1.20307255190704e-07,1.82805143293513e-07,5.48251955502111e-08,4.78728920131113e-08,1.45089885248955e-07,4.53692869470667e-08,2.39944685303911e-07,-2.76760339155471e-08,1.27351225401992e-07,3.86191620013405e-08,4.71815475248015e-07,-2.02715686880366e-07,-1.03832946175088e-06,5.06058462966472e-07,1.69318285957042e-07,1.58630321572723e-06,-1.77523181617393e-06,1.40738435837851e-06,-9.99156107384055e-07,4.16514124712456e-06,-9.31927678447121e-06,2.97711914458236e-07,1.07503006111813e-07,-4.10869457250706e-08,1.9970335512769e-07,1.16265212742251e-08,7.77515606520923e-09,3.22538283349205e-07,-7.00485205977839e-05,-2.01443222578398e-10,3.84514063705109e-11,-2.61482265871457e-06,6.95863301524082e-07,-2.52170473915403e-06,-2.33078577950608e-06,-8.33557990536523e-07,6.7167702580713e-07,-3.59384420872028e-08,5.25122008926305e-06,-1.9936358769223e-06,-1.73380370954129e-06,1.47971991788704e-07,-8.44349990566354e-07,-2.25622863545542e-06,-2.4589294790883e-07,5.96309105026684e-06,3.60226418097215e-08,-3.55834134132277e-09,2.45385872095141e-06,1.66678671375095e-05,-9.4730702941167e-06,3.88103717701658e-06,-1.87748236662711e-08,-0.000288092003505087,-6.14703392374813e-06,-4.23708170444947e-06
"east_of_england","beta27",-2.26100148805912e-05,1.9241998874675e-05,2.0697669043681e-06,-1.13474674067088e-06,4.42780695706245e-07,-9.24616671201119e-07,2.49121731726254e-06,-2.70492240637945e-06,2.16063269653281e-06,-2.32750973290643e-06,-3.37888821627892e-07,-2.01817172616312e-08,-1.31308483706331e-06,1.90153492098619e-06,1.06770477434614e-05,-5.15702136752501e-07,1.19238782250984e-06,-1.18018998512027e-06,6.23417353005074e-06,-2.09408516931164e-06,2.59598969204976e-06,-9.31927678447121e-06,0.000151140193987976,-1.64202085806872e-06,-7.02236049952948e-07,5.43762982252082e-07,-7.76366893615844e-07,-2.78332745266454e-07,1.16000833829171e-06,-3.15838068043578e-06,0.000586884667474327,4.0633473667166e-09,-1.04713201126632e-09,5.54577584489483e-06,-2.03324582570192e-05,4.72217899262813e-05,7.84994157486395e-06,4.53002975724172e-05,-2.8053817702576e-05,1.49517485982926e-06,-7.25925244622207e-05,-9.10936319934702e-06,-9.42235263740877e-05,-1.26003855104879e-05,1.31969390298715e-05,2.92641550864085e-05,2.95390152857756e-06,-5.49585474235235e-06,1.60835363331689e-07,1.76758559873036e-07,2.40023037748633e-05,-0.000164131859999405,1.27940038698031e-05,-6.87894259086791e-05,-1.81915702091522e-07,0.00132721097156665,0.000120450859648358,-5.88353197598113e-06
"east_of_england","beta3",2.26536373130853e-06,2.28464899932736e-07,3.27231224844889e-08,2.17735077204256e-08,5.3464176218038e-08,-2.78581874981256e-08,2.81382172090478e-08,-8.61888465421963e-09,9.89987490111804e-09,-1.24678972743769e-08,7.91404005562713e-10,1.43880296520769e-09,-4.40764810775025e-08,6.20748325568916e-08,-1.21897831319838e-06,-2.13730077582669e-08,-1.49026804444547e-08,1.42286473187598e-07,-2.88491678144423e-07,1.33642435495872e-07,-1.2077468911333e-07,2.97711914458236e-07,-1.64202085806872e-06,2.36128563350481e-07,-9.61592176057431e-08,6.96380052391025e-08,-7.37849008519188e-08,5.62326394714423e-08,-2.10897845387843e-08,-3.12882389444724e-08,-9.13275728749169e-06,-1.17768055006674e-10,1.25483954155153e-11,1.53312667703052e-07,-1.99508848758501e-06,8.40719091586414e-08,-5.22231037885836e-07,1.25966498333479e-06,1.8665492554104e-07,-1.39304422979285e-07,2.33645574452996e-06,6.76233090157165e-07,-8.76120480139737e-07,2.61848591890401e-07,9.25727609173136e-07,-1.09983825670822e-06,-4.17435270348181e-08,-1.24650795143296e-06,-3.57357296497648e-10,1.05293393370653e-09,3.17344437942319e-06,-1.93731345601935e-07,-1.05167311001735e-06,2.36669461497825e-06,-1.19475599982138e-08,2.14397143188496e-05,-2.53746590292834e-05,1.34357227445715e-07
"east_of_england","beta4",-7.86843751880486e-07,-6.4136463600169e-07,4.35470367175845e-08,1.09553543679954e-07,8.46554153914306e-09,1.08708277229345e-07,-1.80627677995398e-08,7.12778282799124e-08,-1.53215283135247e-08,1.77253003223082e-07,2.28307587944696e-08,6.69517090821447e-08,8.58078763535334e-08,2.98281508800014e-08,4.13558583615779e-07,3.73356741418763e-08,7.07459367339779e-08,-1.15699835895698e-07,1.70715335160752e-07,4.63914040833026e-08,1.6589976438521e-08,1.07503006111813e-07,-7.02236049952948e-07,-9.61592176057431e-08,2.34654520538014e-07,-1.60981465231436e-07,1.70601014140194e-07,-5.67367800217081e-08,1.34439675650881e-07,3.23508432329613e-08,-1.96780295833051e-05,-1.07956376093798e-10,1.49283657197404e-11,6.1405590807338e-07,-4.98939884566652e-07,7.2663130469298e-07,5.02655248367908e-07,-1.97525018343193e-06,-4.89237931418183e-07,-8.77756258719718e-08,5.51027609141442e-06,-1.50307513663101e-06,1.50418051145934e-06,-1.06886060414605e-08,-9.84357710822307e-08,-9.92361271674905e-07,-1.44244179996805e-07,1.59441211502173e-06,-2.90834154550662e-09,-4.86870865341478e-10,-1.44908576136877e-06,-4.42626427988229e-06,1.19021398188148e-06,6.30410397178934e-07,7.10477654178378e-09,-7.1996084569442e-06,2.68680818290211e-05,2.15404420344323e-07
"east_of_england","beta5",4.78431263984761e-07,2.66290475912817e-07,-2.22946432226279e-08,5.32206282437704e-09,-3.59422864802977e-08,-2.21052812178916e-08,-3.79192110966605e-09,-4.7714287596148e-09,4.53000748023005e-08,-1.16078355436923e-07,8.07854884052555e-09,-1.60851994753167e-08,-5.66818449389911e-08,-5.14668712726911e-08,-5.88229990664406e-07,6.78005887909022e-08,-3.52873502135804e-08,3.12568461091985e-08,-9.67343597428066e-08,-1.28309941938544e-08,2.04155789410626e-09,-4.10869457250706e-08,5.43762982252082e-07,6.96380052391025e-08,-1.60981465231436e-07,2.81816280923867e-07,-2.44178705822682e-07,1.29222058046934e-07,-1.114908605757e-07,3.36873396740719e-08,6.84518013019301e-07,6.49944441347001e-11,1.212171364983e-11,-8.29295381386601e-07,-2.13734614580212e-06,-8.70379652122685e-07,-6.89754796229712e-07,2.32144516392689e-06,-7.55142019135046e-09,7.57156599373021e-08,-2.65545275490607e-06,-2.10405790505414e-07,8.4845482562596e-08,-1.08728263978281e-07,1.10363181060154e-06,6.51637307036107e-07,1.02030537477598e-08,-1.31519476240517e-06,1.80554793223276e-09,5.09005166611965e-10,3.06025394991638e-06,3.7899455519859e-06,-1.07089036089443e-06,2.8862216972153e-07,-6.57744903525903e-09,2.6344288548046e-05,-1.73256196913175e-05,1.17809946304114e-07
"east_of_england","beta6",-2.22358919703611e-07,-5.1516452142599e-07,8.82543498877671e-08,5.59278908633177e-08,1.21951267917068e-07,-4.14224529292229e-08,4.88123521723178e-08,-8.02413304200697e-09,1.01045761391008e-08,1.30887343310891e-07,2.65447507052555e-08,2.74970546529559e-08,7.39560113256521e-08,8.03025924482158e-08,2.00421221133578e-07,-3.08555318343969e-08,7.84481103786313e-08,-9.26970036954186e-08,2.33903090153193e-07,5.64785243882268e-08,4.24838695326818e-08,1.9970335512769e-07,-7.76366893615844e-07,-7.37849008519188e-08,1.70601014140194e-07,-2.44178705822682e-07,5.51887801782223e-07,-4.69219536514223e-07,4.99463862927342e-07,-1.77274332025893e-07,-2.56495080067379e-05,-4.72613988603024e-12,4.21893317944703e-12,8.18739322480715e-07,2.68276180122667e-06,1.16671791486827e-06,1.24750011315426e-06,-2.78151013721263e-06,-3.64469602923095e-07,-1.39369866860064e-07,2.15682199570468e-06,-9.67791394549026e-07,2.03027015828942e-06,-2.3787321831448e-07,-1.75734663513931e-06,-6.81958710318609e-07,-8.69635017080839e-08,1.02626222870232e-06,2.9514085801829e-09,1.85534451266061e-09,-2.78447100459483e-06,-3.83977021011101e-06,-1.65640169222136e-07,8.94640673678162e-07,4.04285724297911e-09,-7.26274275766516e-05,-8.15094072090055e-06,-5.70021550165165e-07
"east_of_england","beta7",7.80448563014378e-07,6.65897136406561e-07,-1.97506492013992e-07,-5.21405945616136e-08,-1.75866963138266e-07,1.83033296026889e-07,-5.51003147183027e-08,2.97313181388548e-08,-2.70282288256674e-08,-3.50997676533992e-08,-1.81164842936654e-08,-1.82238228103093e-10,-1.99571329720931e-08,-2.7751699313661e-08,-2.24930648773737e-07,1.80127929078903e-08,-2.71839104062548e-08,3.63729573889283e-08,-1.72400687200272e-07,3.33686537529121e-08,-7.68369303336729e-08,1.16265212742251e-08,-2.78332745266454e-07,5.62326394714423e-08,-5.67367800217081e-08,1.29222058046934e-07,-4.69219536514223e-07,6.54769128881845e-07,-8.0860207574697e-07,3.64007477304754e-07,1.01607215184887e-06,-1.3155485034018e-10,3.43107980080503e-11,2.17829780299012e-06,-4.4082370017755e-07,2.09745736118224e-07,-9.89894930073489e-07,1.8428376976857e-06,8.50048132653635e-07,7.04882931755272e-08,1.19392620931231e-06,5.73087828702729e-07,-2.95135795873511e-06,5.49033254769216e-07,-5.12687122252437e-07,2.79743452453987e-07,1.17710997843494e-07,8.31508551617117e-07,4.89064013915012e-10,-2.44447564520912e-09,2.85844246904016e-06,-4.37381309750489e-06,-9.53018708296792e-07,-8.02589546347501e-07,-1.87084073242622e-09,7.04604688872131e-05,-1.81754779651194e-05,6.71651623251822e-07
"east_of_england","beta8",-1.10424414991537e-06,-1.19301516942923e-06,3.59280610018523e-07,1.78953970062155e-07,5.49478404926042e-07,-4.68006475096326e-07,1.28950060949842e-07,-5.52212996386094e-09,1.01410050100493e-07,1.07412290026424e-07,5.02854807968223e-08,4.96389742007959e-08,3.77114345602471e-08,7.92300851751646e-08,-3.01425073778318e-08,-1.00582278028263e-08,1.7342210320444e-07,-7.68316014875173e-08,3.00473368799692e-07,2.58399068482504e-09,1.61014757963303e-07,7.77515606520923e-09,1.16000833829171e-06,-2.10897845387843e-08,1.34439675650881e-07,-1.114908605757e-07,4.99463862927342e-07,-8.0860207574697e-07,1.6812624455369e-06,-1.21024034228232e-06,-1.44352610849815e-05,2.29801733001855e-10,-6.34153397385307e-11,-3.65735937149992e-06,-2.91357430615575e-06,-6.93666738425206e-07,1.78788212509056e-06,-2.72543173667065e-06,-1.41164207325258e-06,-2.33522610680644e-07,-1.40129508263957e-07,-2.75850542578322e-06,5.87787365724085e-06,-8.4768128278503e-07,2.72175670286698e-06,-9.9802188771043e-07,-2.58645588226035e-07,-2.40415407756116e-06,-7.44396854278299e-09,-3.0753029749385e-10,-1.95834419769476e-06,3.76143527936173e-06,2.38111032361194e-06,2.83684949042535e-06,-1.69719086581774e-09,-0.000117114737797757,3.04739489241072e-05,-1.37160531369932e-06
"east_of_england","beta9",6.27126150321014e-07,2.45332979062309e-07,-1.92422737932506e-07,-2.18965307414946e-08,-8.7444946096789e-07,7.99888227893445e-07,-1.94988583969422e-07,1.35267912329659e-07,-1.01743032525535e-07,4.63734291031122e-08,-1.70908591795817e-08,1.29978287721547e-08,2.49688637294353e-08,3.56972228830496e-08,6.51644227550934e-07,3.9835951437311e-08,-2.33891875239859e-07,2.90023625629488e-07,-4.23472463837343e-07,8.58367453817866e-08,-2.70751440566121e-07,3.22538283349205e-07,-3.15838068043578e-06,-3.12882389444724e-08,3.23508432329613e-08,3.36873396740719e-08,-1.77274332025893e-07,3.64007477304754e-07,-1.21024034228232e-06,1.60758127594505e-06,-9.10116948335006e-06,-3.68997504489233e-10,1.03363563775601e-10,7.10439606523604e-07,7.65261511864514e-07,-3.69223840373129e-06,-6.4270649708749e-07,9.36863340698723e-07,1.84611112381473e-06,-3.11714768254166e-08,5.18270864442206e-06,1.11498712395002e-06,-1.79356907993871e-06,3.72277146769904e-07,-2.28356906892314e-07,-6.23799448650136e-07,-1.20954193322199e-07,1.90184291738194e-06,8.57462675649055e-09,3.11663752731031e-09,-1.79869686230374e-06,-5.90641859863497e-07,-2.48060390667026e-06,-2.77493759412248e-07,7.060955365894e-09,0.000167245555030625,4.16409711212121e-05,2.3486227764395e-06
