"region","name","initial","min","max","integer","include"
"south_west","beta4",0.015014264825356,0,1,FALSE,TRUE
"south_west","beta5",0.0252035268999409,0,1,FALSE,TRUE
"south_west","beta6",0.0395326148105697,0,1,FALSE,TRUE
"south_west","beta7",0.0361723600470956,0,1,FALSE,TRUE
"south_west","beta8",0.0456394753276867,0,1,FALSE,TRUE
"south_west","beta9",0.0559282929856914,0,1,FALSE,TRUE
"south_west","eps",0.879834366915977,0,1,FALSE,TRUE
"south_west","m_CHR",9.64058428197036e-06,0,1,FALSE,TRUE
"south_west","m_CHW",5.57518651978621e-06,0,1,FALSE,TRUE
"south_west","mu_D",0.756960238575279,0,1,FALSE,TRUE
"south_west","mu_D_2",0.789546483656989,0,1,FALSE,TRUE
"south_west","mu_gamma_H",0.844337058702779,0,2,FALSE,TRUE
"south_west","mu_gamma_H_2",0.70100148276335,0,2,FALSE,TRUE
"south_west","mu_gamma_H_3",0.588862917558096,0,2,FALSE,TRUE
"south_west","mu_gamma_H_4",0.402138326042041,0,2,FALSE,TRUE
"south_west","p_G_D",0.0439002511087867,0,1,FALSE,TRUE
"south_west","p_G_D_CHR",0.375142979878514,0,1,FALSE,TRUE
"south_west","p_H",0.263608951986371,0,1,FALSE,TRUE
"south_west","p_H_2",0.968245770679353,0,1,FALSE,TRUE
"south_west","p_H_3",0.950384383080965,0,1,FALSE,TRUE
"south_west","p_H_D",0.247767002690069,0,1,FALSE,TRUE
"south_west","p_ICU",0.229294386987027,0,1,FALSE,TRUE
"south_west","p_ICU_2",0.0918932817653468,0,1,FALSE,TRUE
"south_west","p_ICU_D",0.602800826373085,0,1,FALSE,TRUE
"south_west","p_NC",0.00563054227003709,0,1,FALSE,TRUE
"south_west","p_NC_weekend",0.00281577589457899,0,1,FALSE,TRUE
"south_west","p_W_D",0.388942633206372,0,1,FALSE,TRUE
"south_west","rel_p_D_delta",0.48894295653878,0,3,FALSE,TRUE
"south_west","rel_p_H_delta",1.15139228216465,0,3,FALSE,TRUE
